306	 1.9062500000e+001	 2.22860e-005
307	 1.9125000000e+001	 2.20413e-005
308	 1.9187500000e+001	 2.19450e-005
309	 1.9250000000e+001	 2.14234e-005
310	 1.9312500000e+001	 2.04467e-005
311	 1.9375000000e+001	 2.05617e-005
312	 1.9437500000e+001	 1.99775e-005
313	 1.9500000000e+001	 1.95839e-005
314	 1.9562500000e+001	 1.90169e-005
315	 1.9625000000e+001	 1.87564e-005
316	 1.9687500000e+001	 1.82018e-005
317	 1.9750000000e+001	 1.73734e-005
318	 1.9812500000e+001	 1.72333e-005
319	 1.9875000000e+001	 1.71849e-005
320	 1.9937500000e+001	 1.54945e-005
321	 2.0000000000e+001	 1.57795e-005
322	 2.0062500000e+001	 1.52152e-005
323	 2.0125000000e+001	 1.49270e-005
324	 2.0187500000e+001	 1.44896e-005
325	 2.0250000000e+001	 1.44732e-005
326	 2.0312500000e+001	 1.44914e-005
327	 2.0375000000e+001	 1.44691e-005
328	 2.0437500000e+001	 1.37309e-005
329	 2.0500000000e+001	 1.35589e-005
330	 2.0562500000e+001	 1.33136e-005
331	 2.0625000000e+001	 1.32290e-005
332	 2.0687500000e+001	 1.20008e-005
333	 2.0750000000e+001	 1.13300e-005
334	 2.0812500000e+001	 1.07153e-005
335	 2.0875000000e+001	 9.31849e-006
336	 2.0937500000e+001	 8.97778e-006
337	 2.1000000000e+001	 8.18322e-006
338	 2.1062500000e+001	 6.71071e-006
339	 2.1125000000e+001	 6.08027e-006
340	 2.1187500000e+001	 5.78707e-006
341	 2.1250000000e+001	 5.53570e-006
342	 2.1312500000e+001	 5.16221e-006
343	 2.1375000000e+001	 5.20117e-006
344	 2.1437500000e+001	 5.40692e-006
345	 2.1500000000e+001	 5.81976e-006
346	 2.1562500000e+001	 6.59203e-006
347	 2.1625000000e+001	 7.46718e-006
348	 2.1687500000e+001	 7.58701e-006
349	 2.1750000000e+001	 7.77695e-006
350	 2.1812500000e+001	 7.66144e-006
351	 2.1875000000e+001	 8.23129e-006
352	 2.1937500000e+001	 8.62648e-006
353	 2.2000000000e+001	 9.11997e-006
354	 2.2062500000e+001	 8.85369e-006
355	 2.2125000000e+001	 7.73710e-006
356	 2.2187500000e+001	 6.52371e-006
357	 2.2250000000e+001	 6.27186e-006
358	 2.2312500000e+001	 5.98006e-006
359	 2.2375000000e+001	 6.69769e-006
360	 2.2437500000e+001	 6.78381e-006
361	 2.2500000000e+001	 6.91747e-006
362	 2.2562500000e+001	 6.82649e-006
363	 2.2625000000e+001	 7.35459e-006
364	 2.2687500000e+001	 7.65196e-006
365	 2.2750000000e+001	 7.58444e-006
366	 2.2812500000e+001	 7.37009e-006
367	 2.2875000000e+001	 7.67443e-006
368	 2.2937500000e+001	 7.40327e-006
369	 2.3000000000e+001	 7.87871e-006
370	 2.3062500000e+001	 8.07022e-006
371	 2.3125000000e+001	 7.43998e-006
372	 2.3187500000e+001	 7.64172e-006
373	 2.3250000000e+001	 7.81987e-006
374	 2.3312500000e+001	 7.62137e-006
375	 2.3375000000e+001	 7.66707e-006
376	 2.3437500000e+001	 7.64748e-006
377	 2.3500000000e+001	 7.62327e-006
378	 2.3562500000e+001	 8.07908e-006
379	 2.3625000000e+001	 7.58927e-006
380	 2.3687500000e+001	 7.73685e-006
381	 2.3750000000e+001	 7.55085e-006
382	 2.3812500000e+001	 7.84179e-006
383	 2.3875000000e+001	 7.57980e-006
384	 2.3937500000e+001	 7.67260e-006
385	 2.4000000000e+001	 7.50737e-006
386	 2.4062500000e+001	 7.56488e-006
387	 2.4125000000e+001	 7.37420e-006
388	 2.4187500000e+001	 7.49088e-006
389	 2.4250000000e+001	 7.23683e-006
390	 2.4312500000e+001	 7.28584e-006
391	 2.4375000000e+001	 7.03807e-006
392	 2.4437500000e+001	 7.41262e-006
393	 2.4500000000e+001	 7.21252e-006
394	 2.4562500000e+001	 6.77151e-006
395	 2.4625000000e+001	 6.92241e-006
396	 2.4687500000e+001	 6.77367e-006
397	 2.4750000000e+001	 6.58975e-006
398	 2.4812500000e+001	 6.72600e-006
399	 2.4875000000e+001	 6.35937e-006
400	 2.4937500000e+001	 6.39861e-006
401	 2.5000000000e+001	 6.23335e-006
402	 2.5062500000e+001	 5.89427e-006
403	 2.5125000000e+001	 5.92717e-006
404	 2.5187500000e+001	 5.84424e-006
405	 2.5250000000e+001	 5.48338e-006
406	 2.5312500000e+001	 5.82325e-006
407	 2.5375000000e+001	 5.64516e-006
408	 2.5437500000e+001	 5.93099e-006
409	 2.5500000000e+001	 5.45955e-006
410	 2.5562500000e+001	 5.61296e-006
411	 2.5625000000e+001	 5.41664e-006
412	 2.5687500000e+001	 5.80646e-006
413	 2.5750000000e+001	 5.55534e-006
414	 2.5812500000e+001	 5.79561e-006
415	 2.5875000000e+001	 5.69094e-006
416	 2.5937500000e+001	 5.80687e-006
417	 2.6000000000e+001	 5.78603e-006
418	 2.6062500000e+001	 5.94906e-006
419	 2.6125000000e+001	 5.79963e-006
420	 2.6187500000e+001	 5.97075e-006
421	 2.6250000000e+001	 5.96459e-006
422	 2.6312500000e+001	 5.98249e-006
423	 2.6375000000e+001	 6.24951e-006
424	 2.6437500000e+001	 6.28003e-006
425	 2.6500000000e+001	 6.16650e-006
426	 2.6562500000e+001	 6.34277e-006
427	 2.6625000000e+001	 6.27782e-006
428	 2.6687500000e+001	 6.29594e-006
429	 2.6750000000e+001	 6.37488e-006
430	 2.6812500000e+001	 6.48616e-006
431	 2.6875000000e+001	 6.43457e-006
432	 2.6937500000e+001	 6.32821e-006
433	 2.7000000000e+001	 6.38791e-006
434	 2.7062500000e+001	 6.35381e-006
435	 2.7125000000e+001	 6.27252e-006
436	 2.7187500000e+001	 6.11293e-006
437	 2.7250000000e+001	 6.30469e-006
438	 2.7312500000e+001	 6.06027e-006
439	 2.7375000000e+001	 5.99855e-006
440	 2.7437500000e+001	 6.00203e-006
441	 2.7500000000e+001	 5.98423e-006
442	 2.7562500000e+001	 5.59683e-006
443	 2.7625000000e+001	 5.92306e-006
444	 2.7687500000e+001	 5.66728e-006
445	 2.7750000000e+001	 5.59833e-006
446	 2.7812500000e+001	 5.45455e-006
447	 2.7875000000e+001	 5.52572e-006
448	 2.7937500000e+001	 5.25003e-006
449	 2.8000000000e+001	 5.01830e-006
450	 2.8062500000e+001	 5.12155e-006
451	 2.8125000000e+001	 4.90868e-006
452	 2.8187500000e+001	 5.21940e-006
453	 2.8250000000e+001	 4.95548e-006
454	 2.8312500000e+001	 5.14456e-006
455	 2.8375000000e+001	 4.88407e-006
456	 2.8437500000e+001	 4.82794e-006
457	 2.8500000000e+001	 5.04597e-006
458	 2.8562500000e+001	 4.71446e-006
459	 2.8625000000e+001	 4.87594e-006
460	 2.8687500000e+001	 5.04857e-006
461	 2.8750000000e+001	 4.88552e-006
462	 2.8812500000e+001	 4.85523e-006
463	 2.8875000000e+001	 5.01552e-006
464	 2.8937500000e+001	 5.00162e-006
465	 2.9000000000e+001	 5.00414e-006
466	 2.9062500000e+001	 4.87944e-006
467	 2.9125000000e+001	 5.21944e-006
468	 2.9187500000e+001	 5.04316e-006
469	 2.9250000000e+001	 5.15965e-006
470	 2.9312500000e+001	 4.77920e-006
471	 2.9375000000e+001	 5.18126e-006
472	 2.9437500000e+001	 5.31147e-006
473	 2.9500000000e+001	 5.11797e-006
474	 2.9562500000e+001	 5.46279e-006
475	 2.9625000000e+001	 5.15530e-006
476	 2.9687500000e+001	 5.06864e-006
477	 2.9750000000e+001	 5.17788e-006
478	 2.9812500000e+001	 5.20222e-006
479	 2.9875000000e+001	 5.02369e-006
480	 2.9937500000e+001	 5.00467e-006
481	 3.0000000000e+001	 5.19651e-006
482	 3.0062500000e+001	 5.21752e-006
483	 3.0125000000e+001	 5.04450e-006
484	 3.0187500000e+001	 4.96623e-006
485	 3.0250000000e+001	 4.82268e-006
486	 3.0312500000e+001	 4.97054e-006
487	 3.0375000000e+001	 4.69916e-006
488	 3.0437500000e+001	 4.81311e-006
489	 3.0500000000e+001	 4.77536e-006
490	 3.0562500000e+001	 4.83667e-006
491	 3.0625000000e+001	 4.74300e-006
492	 3.0687500000e+001	 4.80119e-006
493	 3.0750000000e+001	 4.61001e-006
494	 3.0812500000e+001	 4.67127e-006
495	 3.0875000000e+001	 4.69994e-006
496	 3.0937500000e+001	 4.90628e-006
497	 3.1000000000e+001	 4.73466e-006
498	 3.1062500000e+001	 4.65029e-006
499	 3.1125000000e+001	 4.87428e-006
500	 3.1187500000e+001	 4.73930e-006
501	 3.1250000000e+001	 4.76522e-006
502	 3.1312500000e+001	 4.81547e-006
503	 3.1375000000e+001	 4.78147e-006
504	 3.1437500000e+001	 4.85908e-006
505	 3.1500000000e+001	 4.61238e-006
506	 3.1562500000e+001	 4.86978e-006
507	 3.1625000000e+001	 4.92010e-006
508	 3.1687500000e+001	 4.80230e-006
509	 3.1750000000e+001	 4.73873e-006
510	 3.1812500000e+001	 4.67694e-006
511	 3.1875000000e+001	 4.66714e-006
512	 3.1937500000e+001	 4.76576e-006
513	 3.2000000000e+001	 4.54768e-006
514	 3.2062500000e+001	 4.67918e-006
515	 3.2125000000e+001	 4.57989e-006
516	 3.2187500000e+001	 4.50469e-006
517	 3.2250000000e+001	 4.45708e-006
518	 3.2312500000e+001	 4.64884e-006
519	 3.2375000000e+001	 4.33051e-006
520	 3.2437500000e+001	 4.62370e-006
521	 3.2500000000e+001	 4.37175e-006
522	 3.2562500000e+001	 4.54723e-006
523	 3.2625000000e+001	 4.44205e-006
524	 3.2687500000e+001	 4.38709e-006
525	 3.2750000000e+001	 4.39262e-006
526	 3.2812500000e+001	 4.39457e-006
527	 3.2875000000e+001	 4.27241e-006
528	 3.2937500000e+001	 4.41836e-006
529	 3.3000000000e+001	 4.22933e-006
530	 3.3062500000e+001	 4.38033e-006
531	 3.3125000000e+001	 4.32056e-006
532	 3.3187500000e+001	 4.14188e-006
533	 3.3250000000e+001	 4.33603e-006
534	 3.3312500000e+001	 4.11788e-006
535	 3.3375000000e+001	 4.33052e-006
536	 3.3437500000e+001	 4.20155e-006
537	 3.3500000000e+001	 4.05638e-006
538	 3.3562500000e+001	 4.33024e-006
539	 3.3625000000e+001	 4.14905e-006
540	 3.3687500000e+001	 4.05283e-006
541	 3.3750000000e+001	 3.98537e-006
542	 3.3812500000e+001	 3.96967e-006
543	 3.3875000000e+001	 3.80727e-006
544	 3.3937500000e+001	 3.78339e-006
545	 3.4000000000e+001	 3.54249e-006
546	 3.4062500000e+001	 3.63729e-006
547	 3.4125000000e+001	 3.22654e-006
548	 3.4187500000e+001	 3.26384e-006
549	 3.4250000000e+001	 3.08940e-006
550	 3.4312500000e+001	 3.06570e-006
551	 3.4375000000e+001	 2.85109e-006
552	 3.4437500000e+001	 3.00902e-006
553	 3.4500000000e+001	 2.99455e-006
554	 3.4562500000e+001	 2.81870e-006
555	 3.4625000000e+001	 2.81371e-006
556	 3.4687500000e+001	 2.85333e-006
557	 3.4750000000e+001	 2.92093e-006
558	 3.4812500000e+001	 2.67674e-006
559	 3.4875000000e+001	 2.85260e-006
560	 3.4937500000e+001	 2.83129e-006
561	 3.5000000000e+001	 2.89444e-006
562	 3.5062500000e+001	 2.84907e-006
563	 3.5125000000e+001	 2.87698e-006
564	 3.5187500000e+001	 2.95549e-006
565	 3.5250000000e+001	 2.89676e-006
566	 3.5312500000e+001	 2.94946e-006
567	 3.5375000000e+001	 2.86751e-006
568	 3.5437500000e+001	 2.86367e-006
569	 3.5500000000e+001	 2.86811e-006
570	 3.5562500000e+001	 2.95748e-006
571	 3.5625000000e+001	 2.90495e-006
572	 3.5687500000e+001	 2.79834e-006
573	 3.5750000000e+001	 2.85613e-006
574	 3.5812500000e+001	 2.91911e-006
575	 3.5875000000e+001	 2.91797e-006
576	 3.5937500000e+001	 3.05325e-006
577	 3.6000000000e+001	 2.87340e-006
578	 3.6062500000e+001	 2.82022e-006
579	 3.6125000000e+001	 3.03278e-006
580	 3.6187500000e+001	 2.84935e-006
581	 3.6250000000e+001	 2.95890e-006
582	 3.6312500000e+001	 2.91065e-006
583	 3.6375000000e+001	 2.74682e-006
584	 3.6437500000e+001	 2.71280e-006
585	 3.6500000000e+001	 2.68192e-006
586	 3.6562500000e+001	 2.76626e-006
587	 3.6625000000e+001	 2.89998e-006
588	 3.6687500000e+001	 2.84165e-006
589	 3.6750000000e+001	 2.91817e-006
590	 3.6812500000e+001	 2.86732e-006
591	 3.6875000000e+001	 2.68152e-006
592	 3.6937500000e+001	 2.74340e-006
593	 3.7000000000e+001	 2.60986e-006
